year,month,state,gender,value
2034,October,Bihar,Male,10184
2034,October,Bihar,Female,9115
2034,October,Assam,Total,6635
2034,October,Assam,Male,3409
2034,October,Assam,Female,3225
2034,October,Arunachal Pradesh,Total,482
2034,October,Arunachal Pradesh,Male,255
2034,October,Arunachal Pradesh,Female,227
2034,October,Andhra Pradesh,Total,23751
2034,October,Andhra Pradesh,Male,11953
2034,October,Andhra Pradesh,Female,11798
2034,October,Andaman and Nicobar Islands,Total,209
2034,October,Andaman and Nicobar Islands,Male,112
2034,October,Andaman and Nicobar Islands,Female,98
2034,October,All India,Total,583298
2034,October,All India,Male,302685
2034,October,All India,Female,280613
2034,March,West Bengal,Total,42608
2034,March,West Bengal,Male,21918
2034,March,West Bengal,Female,20690
2034,March,Uttarakhand,Total,5253
2034,March,Uttarakhand,Male,2788
2034,March,Uttarakhand,Female,2465
2034,March,Uttar Pradesh,Total,65605
2034,March,Uttar Pradesh,Male,34638
2034,March,Uttar Pradesh,Female,30967
2034,March,Tripura,Total,2328
2034,March,Tripura,Male,1180
2034,March,Tripura,Female,1148
2034,March,Telangana,Total,22071
2034,March,Telangana,Male,11108
2034,March,Telangana,Female,10963
2034,March,Tamil Nadu,Total,45824
2034,March,Tamil Nadu,Male,22912
2034,March,Tamil Nadu,Female,22912
2034,March,Sikkim,Total,532
2034,March,Sikkim,Male,278
2034,March,Sikkim,Female,254
2034,March,Rajasthan,Total,25130
2034,March,Rajasthan,Male,13130
2034,March,Rajasthan,Female,12000
2034,March,Punjab,Total,14877
2034,March,Punjab,Male,7934
2034,March,Punjab,Female,6943
2034,March,Puducherry,Total,1500
2034,March,Puducherry,Male,735
2034,March,Puducherry,Female,765
2034,March,Odisha,Total,10179
2034,March,Odisha,Male,5269
2034,March,Odisha,Female,4910
2034,March,Nagaland,Total,1495
2034,March,Nagaland,Male,784
2034,March,Nagaland,Female,711
2034,March,Mizoram,Total,776
2034,March,Mizoram,Male,388
2034,March,Mizoram,Female,388
2034,March,Meghalaya,Total,771
2034,March,Meghalaya,Male,385
2034,March,Meghalaya,Female,386
2034,March,Manipur,Total,1240
2034,March,Manipur,Male,612
2034,March,Manipur,Female,628
2034,March,Maharashtra,Total,69790
2034,March,Maharashtra,Male,36674
2034,March,Maharashtra,Female,33116
2034,March,Madhya Pradesh,Total,29067
2034,March,Madhya Pradesh,Male,15155
2034,March,Madhya Pradesh,Female,13912
2034,March,Lakshadweep,Total,71
2034,March,Lakshadweep,Male,37
2034,March,Lakshadweep,Female,34
2034,March,Ladakh,Total,124
2034,March,Ladakh,Male,81
2034,March,Ladakh,Female,43
2034,March,Kerala,Total,34713
2034,March,Kerala,Male,16601
2034,March,Kerala,Female,18112
2034,March,Karnataka,Total,35540
2034,March,Karnataka,Male,18105
2034,March,Karnataka,Female,17435
2034,March,Jharkhand,Total,12446
2034,March,Jharkhand,Male,6516
2034,March,Jharkhand,Female,5930
2034,March,Jammu and Kashmir,Total,4875
2034,March,Jammu and Kashmir,Male,2639
2034,March,Jammu and Kashmir,Female,2236
2034,March,Himachal Pradesh,Total,820
2034,March,Himachal Pradesh,Male,443
2034,March,Himachal Pradesh,Female,377
2034,March,Haryana,Total,16406
2034,March,Haryana,Male,8759
2034,March,Haryana,Female,7647
2034,March,Gujarat,Total,43215
2034,March,Gujarat,Male,22987
2034,March,Gujarat,Female,20228
2034,March,Goa,Total,1429
2034,March,Goa,Male,731
2034,March,Goa,Female,698
2034,March,Delhi,Total,25775
2034,March,Delhi,Male,13798
2034,March,Delhi,Female,11977
2034,March,Daman and Diu,Total,1622
2034,March,Daman and Diu,Male,1355
2034,March,Daman and Diu,Female,267
2034,March,Dadra and Nagar Haveli,Total,1189
2034,March,Dadra and Nagar Haveli,Male,707
2034,March,Dadra and Nagar Haveli,Female,482
2034,March,Chhattisgarh,Total,10273
2034,March,Chhattisgarh,Male,5252
2034,March,Chhattisgarh,Female,5021
2034,March,Chandigarh,Total,1343
2034,March,Chandigarh,Male,737
2034,March,Chandigarh,Female,606
2034,March,Bihar,Total,19118
2034,March,Bihar,Male,10089
2034,March,Bihar,Female,9029
2034,March,Assam,Total,6582
2034,March,Assam,Male,3382
2034,March,Assam,Female,3200
2034,March,Arunachal Pradesh,Total,478
2034,March,Arunachal Pradesh,Male,253
2034,March,Arunachal Pradesh,Female,225
2034,March,Andhra Pradesh,Total,23537
2034,March,Andhra Pradesh,Male,11845
2034,March,Andhra Pradesh,Female,11692
2034,March,Andaman and Nicobar Islands,Total,208
2034,March,Andaman and Nicobar Islands,Male,111
2034,March,Andaman and Nicobar Islands,Female,97
2034,March,All India,Total,578810
2034,March,All India,Male,300316
2034,March,All India,Female,278494
2034,July,West Bengal,Total,42782
2034,July,West Bengal,Male,22007
2034,July,West Bengal,Female,20775
2034,July,Uttarakhand,Total,5285
2034,July,Uttarakhand,Male,2805
2034,July,Uttarakhand,Female,2480
2034,July,Uttar Pradesh,Total,65850
2034,July,Uttar Pradesh,Male,34768
2034,July,Uttar Pradesh,Female,31082
2034,July,Tripura,Total,2350
2034,July,Tripura,Male,1191
2034,July,Tripura,Female,1159
2034,July,Telangana,Total,22071
2034,July,Telangana,Male,11108
2034,July,Telangana,Female,10963
2034,July,Tamil Nadu,Total,45945
2034,July,Tamil Nadu,Male,22973
2034,July,Tamil Nadu,Female,22973
2034,July,Sikkim,Total,538
2034,July,Sikkim,Male,281
2034,July,Sikkim,Female,257
2034,July,Rajasthan,Total,25236
2034,July,Rajasthan,Male,13185
2034,July,Rajasthan,Female,12051
2034,July,Punjab,Total,14935
2034,July,Punjab,Male,7965
2034,July,Punjab,Female,6970
2034,July,Puducherry,Total,1511
2034,July,Puducherry,Male,740
2034,July,Puducherry,Female,771
2034,July,Odisha,Total,10222
2034,July,Odisha,Male,5291
2034,July,Odisha,Female,4931
2034,July,Nagaland,Total,1509
2034,July,Nagaland,Male,791
2034,July,Nagaland,Female,718
2034,July,Mizoram,Total,779
2034,July,Mizoram,Male,390
2034,July,Mizoram,Female,389
2034,July,Meghalaya,Total,773
2034,July,Meghalaya,Male,386
2034,July,Meghalaya,Female,387
2034,July,Manipur,Total,1246
2034,July,Manipur,Male,615
2034,July,Manipur,Female,631
2034,July,Maharashtra,Total,70028
2034,July,Maharashtra,Male,36799
2034,July,Maharashtra,Female,33229
2034,July,Madhya Pradesh,Total,29177
2034,July,Madhya Pradesh,Male,15212
2034,July,Madhya Pradesh,Female,13965
2034,July,Lakshadweep,Total,71
2034,July,Lakshadweep,Male,37
2034,July,Lakshadweep,Female,34
2034,July,Ladakh,Total,125
2034,July,Ladakh,Male,82
2034,July,Ladakh,Female,43
2034,July,Kerala,Total,34873
2034,July,Kerala,Male,16678
2034,July,Kerala,Female,18195
2034,July,Karnataka,Total,35701
2034,July,Karnataka,Male,18187
2034,July,Karnataka,Female,17514
2034,July,Jharkhand,Total,12507
2034,July,Jharkhand,Male,6548
2034,July,Jharkhand,Female,5959
2034,July,Jammu and Kashmir,Total,4896
2034,July,Jammu and Kashmir,Male,2651
2034,July,Jammu and Kashmir,Female,2245
2034,July,Himachal Pradesh,Total,821
2034,July,Himachal Pradesh,Male,443
2034,July,Himachal Pradesh,Female,378
2034,July,Haryana,Total,16520
2034,July,Haryana,Male,8820
2034,July,Haryana,Female,7700
2034,July,Gujarat,Total,43464
2034,July,Gujarat,Male,23119
2034,July,Gujarat,Female,20345
2034,July,Goa,Total,1435
2034,July,Goa,Male,734
2034,July,Goa,Female,702
2034,July,Delhi,Total,25911
2034,July,Delhi,Male,13871
2034,July,Delhi,Female,12040
2034,July,Daman and Diu,Total,1678
2034,July,Daman and Diu,Male,1406
2034,July,Daman and Diu,Female,272
2034,July,Dadra and Nagar Haveli,Total,1220
2034,July,Dadra and Nagar Haveli,Male,725
2034,July,Dadra and Nagar Haveli,Female,495
2034,July,Chhattisgarh,Total,10337
2034,July,Chhattisgarh,Male,5285
2034,July,Chhattisgarh,Female,5052
2034,July,Chandigarh,Total,1346
2034,July,Chandigarh,Male,739
2034,July,Chandigarh,Female,607
2034,July,Bihar,Total,19222
2034,July,Bihar,Male,10143
2034,July,Bihar,Female,9078
2034,July,Assam,Total,6612
2034,July,Assam,Male,3398
2034,July,Assam,Female,3214
2034,July,Arunachal Pradesh,Total,480
2034,July,Arunachal Pradesh,Male,254
2034,July,Arunachal Pradesh,Female,226
2034,July,Andhra Pradesh,Total,23659
2034,July,Andhra Pradesh,Male,11907
2034,July,Andhra Pradesh,Female,11752
2034,July,Andaman and Nicobar Islands,Total,209
2034,July,Andaman and Nicobar Islands,Male,111
2034,July,Andaman and Nicobar Islands,Female,97
2034,July,All India,Total,581324
2034,July,All India,Male,301645
2034,July,All India,Female,279679
2033,October,West Bengal,Total,42392
2033,October,West Bengal,Male,21807
2033,October,West Bengal,Female,20585
2033,October,Uttarakhand,Total,5213
2033,October,Uttarakhand,Male,2767
2033,October,Uttarakhand,Female,2446
2033,October,Uttar Pradesh,Total,65301
2033,October,Uttar Pradesh,Male,34478
2033,October,Uttar Pradesh,Female,30823
2033,October,Tripura,Total,2301
2033,October,Tripura,Male,1166
2033,October,Tripura,Female,1135
2033,October,Telangana,Total,21824
2033,October,Telangana,Male,10984
2033,October,Telangana,Female,10841
2033,October,Tamil Nadu,Total,45673
2033,October,Tamil Nadu,Male,22836
2033,October,Tamil Nadu,Female,22836
2033,October,Sikkim,Total,525
2033,October,Sikkim,Male,274
2033,October,Sikkim,Female,251
2033,October,Rajasthan,Total,24999
2033,October,Rajasthan,Male,13061
2033,October,Rajasthan,Female,11938
2033,October,Punjab,Total,14805
2033,October,Punjab,Male,7896
2033,October,Punjab,Female,6909
2033,October,Puducherry,Total,1485
2033,October,Puducherry,Male,727
2033,October,Puducherry,Female,758
2033,October,Odisha,Total,10127
2033,October,Odisha,Male,5241
2033,October,Odisha,Female,4885
2033,October,Nagaland,Total,1477
2033,October,Nagaland,Male,774
2033,October,Nagaland,Female,703
2033,October,Mizoram,Total,773
2033,October,Mizoram,Male,387
2033,October,Mizoram,Female,386
2033,October,Meghalaya,Total,769
2033,October,Meghalaya,Male,384
2033,October,Meghalaya,Female,384
2033,October,Manipur,Total,1233
2033,October,Manipur,Male,609
2033,October,Manipur,Female,624
2033,October,Maharashtra,Total,69494
2033,October,Maharashtra,Male,36518
2033,October,Maharashtra,Female,32976
2033,October,Madhya Pradesh,Total,28930
2033,October,Madhya Pradesh,Male,15083
2033,October,Madhya Pradesh,Female,13847
2033,October,Lakshadweep,Total,71
2033,October,Lakshadweep,Male,37
2033,October,Lakshadweep,Female,34
2033,October,Ladakh,Total,123
2033,October,Ladakh,Male,80
2033,October,Ladakh,Female,42
2033,October,Kerala,Total,34497
2033,October,Kerala,Male,16498
2033,October,Kerala,Female,17999
2033,October,Karnataka,Total,35340
2033,October,Karnataka,Male,18003
2033,October,Karnataka,Female,17337
2033,October,Jharkhand,Total,12369
2033,October,Jharkhand,Male,6476
2033,October,Jharkhand,Female,5893
2033,October,Jammu and Kashmir,Total,4848
2033,October,Jammu and Kashmir,Male,2625
2033,October,Jammu and Kashmir,Female,2223
2033,October,Himachal Pradesh,Total,819
2033,October,Himachal Pradesh,Male,442
2033,October,Himachal Pradesh,Female,377
2033,October,Haryana,Total,16264
2033,October,Haryana,Male,8684
2033,October,Haryana,Female,7581
2033,October,Gujarat,Total,42905
2033,October,Gujarat,Male,22822
2033,October,Gujarat,Female,20083
2033,October,Goa,Total,1421
2033,October,Goa,Male,726
2033,October,Goa,Female,694
2033,October,Delhi,Total,25605
2033,October,Delhi,Male,13707
2033,October,Delhi,Female,11898
2033,October,Daman and Diu,Total,1552
2033,October,Daman and Diu,Male,1291
2033,October,Daman and Diu,Female,261
2033,October,Dadra and Nagar Haveli,Total,1151
2033,October,Dadra and Nagar Haveli,Male,684
2033,October,Dadra and Nagar Haveli,Female,467
2033,October,Chhattisgarh,Total,10194
2033,October,Chhattisgarh,Male,5212
2033,October,Chhattisgarh,Female,4982
2033,October,Chandigarh,Total,1340
2033,October,Chandigarh,Male,735
2033,October,Chandigarh,Female,604
2033,October,Bihar,Total,18989
2033,October,Bihar,Male,10021
2033,October,Bihar,Female,8969
2033,October,Assam,Total,6545
2033,October,Assam,Male,3363
2033,October,Assam,Female,3182
2033,October,Arunachal Pradesh,Total,475
2033,October,Arunachal Pradesh,Male,251
2033,October,Arunachal Pradesh,Female,224
2033,October,Andhra Pradesh,Total,23386
2033,October,Andhra Pradesh,Male,11770
2033,October,Andhra Pradesh,Female,11617
2033,October,Andaman and Nicobar Islands,Total,207
2033,October,Andaman and Nicobar Islands,Male,110
2033,October,Andaman and Nicobar Islands,Female,96
2033,October,All India,Total,575420
2033,October,All India,Male,298529
2033,October,All India,Female,276890
2033,March,West Bengal,Total,42090
2033,March,West Bengal,Male,21651
2033,March,West Bengal,Female,20439
2033,March,Uttarakhand,Total,5156
2033,March,Uttarakhand,Male,2737
2033,March,Uttarakhand,Female,2419
2033,March,Uttar Pradesh,Total,64875
2033,March,Uttar Pradesh,Male,34253
2033,March,Uttar Pradesh,Female,30622
2033,March,Tripura,Total,2263
2033,March,Tripura,Male,1147
2033,March,Tripura,Female,1116
2033,March,Telangana,Total,21742
2033,March,Telangana,Male,10942
2033,March,Telangana,Female,10800
2033,March,Tamil Nadu,Total,45461
2033,March,Tamil Nadu,Male,22731
2033,March,Tamil Nadu,Female,22731
2033,March,Sikkim,Total,515
2033,March,Sikkim,Male,269
2033,March,Sikkim,Female,246
2033,March,Rajasthan,Total,24815
2033,March,Rajasthan,Male,12965
2033,March,Rajasthan,Female,11850
2033,March,Punjab,Total,14703
2033,March,Punjab,Male,7842
2033,March,Punjab,Female,6861
2033,March,Puducherry,Total,1465
2033,March,Puducherry,Male,717
2033,March,Puducherry,Female,748
2033,March,Odisha,Total,10053
2033,March,Odisha,Male,5203
2033,March,Odisha,Female,4850
2033,March,Nagaland,Total,1452
2033,March,Nagaland,Male,761
2033,March,Nagaland,Female,691
2033,March,Mizoram,Total,768
2033,March,Mizoram,Male,384
2033,March,Mizoram,Female,384
2033,March,Meghalaya,Total,765
2033,March,Meghalaya,Male,382
2033,March,Meghalaya,Female,383
2033,March,Manipur,Total,1223
2033,March,Manipur,Male,604
2033,March,Manipur,Female,619
2033,March,Maharashtra,Total,69079
2033,March,Maharashtra,Male,36300
2033,March,Maharashtra,Female,32779
2033,March,Madhya Pradesh,Total,28738
2033,March,Madhya Pradesh,Male,14983
2033,March,Madhya Pradesh,Female,13755
2033,March,Lakshadweep,Total,71
2033,March,Lakshadweep,Male,37
2033,March,Lakshadweep,Female,34
2033,March,Ladakh,Total,121
2033,March,Ladakh,Male,79
2033,March,Ladakh,Female,42
2033,March,Kerala,Total,34195
2033,March,Kerala,Male,16353
2033,March,Kerala,Female,17842
2033,March,Karnataka,Total,35060
2033,March,Karnataka,Male,17860
2033,March,Karnataka,Female,17200
2033,March,Jharkhand,Total,12262
2033,March,Jharkhand,Male,6420
2033,March,Jharkhand,Female,5842
2033,March,Jammu and Kashmir,Total,4811
2033,March,Jammu and Kashmir,Male,2605
2033,March,Jammu and Kashmir,Female,2206
2033,March,Himachal Pradesh,Total,817
2033,March,Himachal Pradesh,Male,441
2033,March,Himachal Pradesh,Female,376
2033,March,Haryana,Total,16066
2033,March,Haryana,Male,8578
2033,March,Haryana,Female,7488
2033,March,Gujarat,Total,42472
2033,March,Gujarat,Male,22591
2033,March,Gujarat,Female,19881
2033,March,Goa,Total,1409
2033,March,Goa,Male,720
2033,March,Goa,Female,689
2033,March,Delhi,Total,25368
2033,March,Delhi,Male,13580
2033,March,Delhi,Female,11788
2033,March,Daman and Diu,Total,1455
2033,March,Daman and Diu,Male,1202
2033,March,Daman and Diu,Female,253
2033,March,Dadra and Nagar Haveli,Total,1097
2033,March,Dadra and Nagar Haveli,Male,652
2033,March,Dadra and Nagar Haveli,Female,445
2033,March,Chhattisgarh,Total,10083
2033,March,Chhattisgarh,Male,5155
2033,March,Chhattisgarh,Female,4928
2033,March,Chandigarh,Total,1335
2033,March,Chandigarh,Male,733
2033,March,Chandigarh,Female,602
2033,March,Bihar,Total,18809
2033,March,Bihar,Male,9926
2033,March,Bihar,Female,8883
2033,March,Assam,Total,6493
2033,March,Assam,Male,3337
2033,March,Assam,Female,3156
2033,March,Arunachal Pradesh,Total,471
2033,March,Arunachal Pradesh,Male,249
2033,March,Arunachal Pradesh,Female,222
2033,March,Andhra Pradesh,Total,23175
2033,March,Andhra Pradesh,Male,11663
2033,March,Andhra Pradesh,Female,11512
2033,March,Andaman and Nicobar Islands,Total,205
2033,March,Andaman and Nicobar Islands,Male,109
2033,March,Andaman and Nicobar Islands,Female,96
2033,March,All India,Total,570939
2033,March,All India,Male,296161
2033,March,All India,Female,274778
2033,July,West Bengal,Total,42263
2033,July,West Bengal,Male,21740
2033,July,West Bengal,Female,20523
2033,July,Uttarakhand,Total,5188
2033,July,Uttarakhand,Male,2754
2033,July,Uttarakhand,Female,2434
2033,July,Uttar Pradesh,Total,65118
2033,July,Uttar Pradesh,Male,34381
2033,July,Uttar Pradesh,Female,30737
2033,July,Tripura,Total,2285
2033,July,Tripura,Male,1158
2033,July,Tripura,Female,1127
2033,July,Telangana,Total,21742
2033,July,Telangana,Male,10942
2033,July,Telangana,Female,10800
2033,July,Tamil Nadu,Total,45582
2033,July,Tamil Nadu,Male,22791
2033,July,Tamil Nadu,Female,22791
2033,July,Sikkim,Total,521
2033,July,Sikkim,Male,272
2033,July,Sikkim,Female,248
2033,July,Rajasthan,Total,24920
2033,July,Rajasthan,Male,13020
2033,July,Rajasthan,Female,11900
2033,July,Punjab,Total,14761
2033,July,Punjab,Male,7873
2033,July,Punjab,Female,6888
2033,July,Puducherry,Total,1477
2033,July,Puducherry,Male,723
2033,July,Puducherry,Female,754
2033,July,Odisha,Total,10095
2033,July,Odisha,Male,5225
2033,July,Odisha,Female,4870
2033,July,Nagaland,Total,1466
2033,July,Nagaland,Male,769
2033,July,Nagaland,Female,698
2033,July,Mizoram,Total,771
2033,July,Mizoram,Male,386
2033,July,Mizoram,Female,385
2033,July,Meghalaya,Total,767
2033,July,Meghalaya,Male,383
2033,July,Meghalaya,Female,384
2033,July,Manipur,Total,1229
2033,July,Manipur,Male,606
2033,July,Manipur,Female,622
2033,July,Maharashtra,Total,69316
2033,July,Maharashtra,Male,36425
2033,July,Maharashtra,Female,32891
2033,July,Madhya Pradesh,Total,28848
